lead_id,conversion_date,conversion_value,conversion_type
lead_007500,2025-08-22 23:20:08.440819,8447.42,Purchase
lead_007502,2025-08-23 23:23:08.440819,5961.8,Trial
lead_007512,2025-09-18 12:34:08.440819,4059.02,Purchase
lead_007519,2025-09-13 11:29:08.440819,2938.1,Trial
lead_007520,2025-09-12 23:25:08.440819,2525.62,Trial
lead_007523,2025-09-09 14:53:08.440819,2403.5,Demo
lead_007525,2025-08-22 10:15:08.440819,2996.87,Purchase
lead_007528,2025-08-31 22:47:08.440819,7848.51,Demo
lead_007531,2025-09-14 16:55:08.440819,1196.81,Subscription
lead_007533,2025-09-08 22:31:08.440819,5343.83,Trial
lead_007535,2025-08-30 16:22:08.440819,5700.71,Demo
lead_007536,2025-08-28 19:08:08.440819,6404.79,Purchase
lead_007537,2025-09-15 05:38:08.440819,5521.82,Demo
lead_007539,2025-09-11 15:30:08.440819,3360.37,Purchase
lead_007547,2025-08-25 02:27:08.440819,1659.01,Purchase
lead_007548,2025-08-29 14:01:08.440819,8745.64,Purchase
lead_007552,2025-09-03 16:11:08.440819,9966.47,Purchase
lead_007560,2025-09-10 20:29:08.440819,5671.02,Demo
lead_007562,2025-09-01 16:38:08.440819,8500.71,Demo
lead_007566,2025-09-04 02:48:08.440819,9141.12,Demo
lead_007568,2025-09-01 04:27:08.440819,5949.19,Subscription
lead_007569,2025-09-01 18:09:08.440819,8846.72,Trial
lead_007570,2025-08-29 14:19:08.440819,7610.13,Purchase
lead_007571,2025-09-19 00:38:08.440819,4736.63,Demo
lead_007573,2025-09-15 02:21:08.440819,4624.52,Trial
lead_007577,2025-09-15 11:18:08.440819,2444.91,Trial
lead_007581,2025-09-06 16:22:08.440819,1741.32,Subscription
lead_007583,2025-08-29 16:42:08.440819,8000.49,Purchase
lead_007586,2025-09-11 08:34:08.440819,9369.5,Purchase
lead_007587,2025-09-02 13:29:08.440819,5869.53,Demo
lead_007593,2025-09-21 10:45:08.440819,1548.91,Subscription
lead_007597,2025-08-27 01:09:08.440819,3099.2,Purchase
lead_007598,2025-08-30 00:05:08.440819,7162.44,Subscription
lead_007609,2025-08-27 02:52:08.440819,9466.93,Demo
lead_007610,2025-08-26 23:54:08.440819,8543.73,Purchase
lead_007615,2025-08-29 03:32:08.440819,6716.76,Purchase
lead_007616,2025-08-28 05:06:08.440819,4787.67,Demo
lead_007617,2025-08-29 04:48:08.440819,2294.08,Purchase
lead_007618,2025-09-12 04:07:08.440819,8519.75,Demo
lead_007619,2025-08-25 17:45:08.440819,6951.19,Subscription
lead_007624,2025-08-27 00:15:08.440819,6524.02,Subscription
lead_007627,2025-09-11 10:26:08.440819,8962.32,Trial
lead_007628,2025-09-14 20:56:08.440819,3854.37,Demo
lead_007630,2025-09-08 17:00:08.440819,7372.84,Demo
lead_007634,2025-09-05 14:25:08.440819,4544.99,Subscription
lead_007638,2025-09-07 11:14:08.440819,1586.55,Subscription
lead_007639,2025-09-13 22:42:08.440819,9471.61,Purchase
lead_007643,2025-09-03 17:32:08.440819,7331.46,Purchase
lead_007644,2025-09-09 16:14:08.440819,1086.66,Demo
lead_007649,2025-09-11 04:55:08.440819,4340.77,Demo
lead_007652,2025-09-12 02:24:08.440819,6045.35,Demo
lead_007654,2025-09-06 08:42:08.440819,9863.18,Subscription
lead_007655,2025-08-26 19:56:08.440819,9538.68,Subscription
lead_007660,2025-09-19 05:24:08.440819,1471.98,Subscription
lead_007665,2025-09-14 03:24:08.440819,3013.19,Trial
lead_007671,2025-09-05 01:53:08.440819,8848.69,Trial
lead_007672,2025-08-27 11:34:08.440819,5528.65,Subscription
lead_007673,2025-09-18 11:22:08.440819,4062.66,Subscription
lead_007678,2025-09-19 16:33:08.440819,4834.59,Purchase
lead_007681,2025-08-27 12:41:08.440819,6309.6,Subscription
lead_007691,2025-09-12 05:26:08.440819,2339.83,Subscription
lead_007698,2025-09-21 00:09:08.440819,9904.18,Subscription
lead_007699,2025-08-31 10:15:08.440819,2080.46,Purchase
lead_007701,2025-08-26 20:19:08.440819,3429.44,Trial
lead_007710,2025-09-03 07:13:08.440819,7570.56,Trial
lead_007712,2025-09-13 23:55:08.440819,2018.16,Subscription
lead_007713,2025-09-02 16:53:08.440819,2625.25,Purchase
lead_007714,2025-09-12 09:36:08.440819,4879.68,Subscription
lead_007717,2025-09-20 11:49:08.440819,1033.06,Subscription
lead_007719,2025-09-04 21:14:08.440819,5639.17,Trial
lead_007736,2025-09-23 01:35:08.440819,5811.54,Demo
lead_007740,2025-09-08 23:32:08.440819,4060.64,Trial
lead_007743,2025-09-17 08:12:08.440819,3302.39,Purchase
lead_007744,2025-09-10 22:32:08.440819,2513.09,Trial
lead_007749,2025-09-12 07:54:08.440819,5066.17,Purchase
lead_007751,2025-09-04 03:23:08.440819,7904.07,Purchase
lead_007752,2025-09-20 12:34:08.440819,3398.02,Demo
lead_007756,2025-09-11 12:22:08.440819,8576.85,Subscription
lead_007767,2025-08-28 07:50:08.440819,7404.24,Purchase
lead_007772,2025-09-18 10:52:08.440819,9877.29,Trial
lead_007774,2025-09-09 06:29:08.440819,7331.43,Purchase
lead_007778,2025-09-08 09:42:08.440819,3523.96,Subscription
lead_007780,2025-09-20 10:55:08.440819,3880.89,Trial
lead_007782,2025-09-24 00:18:08.440819,6979.6,Subscription
lead_007784,2025-09-08 14:39:08.440819,6624.22,Trial
lead_007789,2025-09-15 05:51:08.440819,7320.76,Trial
lead_007790,2025-09-10 06:48:08.440819,3018.43,Trial
lead_007793,2025-09-13 11:23:08.440819,1123.14,Trial
lead_007795,2025-09-16 05:59:08.440819,2204.96,Subscription
lead_007796,2025-09-16 23:07:08.440819,3225.41,Trial
lead_007800,2025-09-06 05:47:08.440819,8945.56,Trial
lead_007815,2025-08-31 23:54:08.440819,3530.78,Trial
lead_007830,2025-09-10 12:17:08.440819,5403.88,Demo
lead_007831,2025-09-07 11:17:08.440819,4817.68,Demo
lead_007834,2025-09-06 03:38:08.440819,8057.49,Subscription
lead_007835,2025-09-05 06:51:08.440819,3617.41,Purchase
lead_007838,2025-09-12 01:33:08.440819,1240.64,Subscription
lead_007843,2025-09-15 05:23:08.440819,3233.59,Trial
lead_007845,2025-08-30 09:28:08.440819,4916.63,Purchase
lead_007851,2025-09-19 11:21:08.440819,5421.86,Subscription
lead_007853,2025-09-03 10:00:08.440819,6448.68,Trial
lead_007856,2025-09-02 18:08:08.440819,7215.09,Demo
lead_007857,2025-08-30 12:09:08.440819,6742.91,Purchase
lead_007859,2025-09-13 04:22:08.440819,4446.63,Purchase
lead_007863,2025-09-21 03:28:08.440819,7527.86,Demo
lead_007865,2025-09-21 16:56:08.440819,7520.26,Subscription
lead_007867,2025-09-04 20:55:08.440819,5449.64,Trial
lead_007873,2025-09-15 09:22:08.440819,7994.75,Purchase
lead_007874,2025-09-10 21:51:08.440819,2880.71,Subscription
lead_007882,2025-09-27 05:44:08.440819,1882.11,Trial
lead_007887,2025-09-10 19:08:08.440819,8701.12,Trial
lead_007891,2025-09-03 19:04:08.440819,6260.68,Trial
lead_007896,2025-09-23 06:24:08.440819,7260.17,Trial
lead_007903,2025-09-19 08:05:08.440819,5303.61,Demo
lead_007904,2025-09-01 05:04:08.440819,7358.59,Subscription
lead_007912,2025-09-10 10:34:08.440819,5877.41,Purchase
lead_007921,2025-09-16 16:32:08.440819,5184.04,Subscription
lead_007927,2025-09-28 15:16:08.440819,7601.81,Purchase
lead_007928,2025-09-07 21:48:08.440819,9222.32,Trial
lead_007929,2025-09-07 01:41:08.440819,7807.01,Trial
lead_007933,2025-08-31 21:11:08.440819,8304.92,Trial
lead_007935,2025-09-01 10:01:08.440819,1887.05,Purchase
lead_007937,2025-09-12 14:22:08.440819,4323.37,Purchase
lead_007938,2025-09-17 21:30:08.440819,4055.32,Subscription
lead_007940,2025-09-13 05:51:08.440819,5314.34,Subscription
lead_007945,2025-09-21 08:57:08.440819,5083.71,Purchase
lead_007947,2025-09-22 09:58:08.440819,2366.34,Demo
lead_007950,2025-09-25 06:32:08.440819,4587.01,Subscription
lead_007952,2025-09-10 18:05:08.440819,8256.29,Trial
lead_007953,2025-09-18 10:48:08.440819,1139.26,Purchase
lead_007954,2025-09-25 06:51:08.440819,7168.84,Trial
lead_007955,2025-09-22 18:46:08.440819,2905.35,Subscription
lead_007957,2025-09-25 18:26:08.440819,3683.39,Subscription
lead_007959,2025-09-23 22:48:08.440819,9876.52,Demo
lead_007962,2025-09-15 16:43:08.440819,6719.17,Purchase
lead_007965,2025-09-20 23:02:08.440819,7263.63,Purchase
lead_007968,2025-09-26 02:28:08.440819,4096.93,Purchase
lead_007974,2025-09-22 09:02:08.440819,9565.43,Demo
lead_007975,2025-09-30 16:50:08.440819,3765.56,Demo
lead_007993,2025-09-14 02:56:08.440819,8368.64,Demo
lead_007995,2025-09-26 16:24:08.440819,5165.22,Subscription
lead_007999,2025-09-08 11:15:08.440819,8137.99,Trial
lead_008000,2025-09-03 10:30:08.440819,3933.35,Subscription
lead_008003,2025-09-21 10:58:08.440819,6785.26,Trial
lead_008012,2025-09-20 23:13:08.440819,9996.12,Purchase
lead_008013,2025-09-17 14:54:08.440819,7615.11,Subscription
lead_008016,2025-09-28 18:38:08.440819,8352.43,Trial
lead_008018,2025-09-19 04:20:08.440819,7323.75,Subscription
lead_008028,2025-09-18 09:57:08.440819,2569.9,Purchase
lead_008035,2025-09-17 06:45:08.440819,3479.55,Trial
lead_008038,2025-09-20 05:32:08.440819,7210.54,Purchase
lead_008040,2025-09-29 11:09:08.440819,3917.94,Demo
lead_008045,2025-09-13 04:24:08.440819,7077.48,Trial
lead_008048,2025-09-14 02:44:08.440819,4129.76,Trial
lead_008053,2025-09-06 15:18:08.440819,4042.17,Purchase
lead_008060,2025-09-28 01:58:08.440819,7541.99,Demo
lead_008061,2025-09-27 06:12:08.440819,4897.13,Demo
lead_008062,2025-09-18 23:24:08.440819,7999.11,Trial
lead_008063,2025-10-03 07:05:08.440819,3287.17,Demo
lead_008064,2025-09-27 17:13:08.440819,8279.22,Trial
lead_008067,2025-09-23 01:50:08.440819,6386.28,Trial
lead_008068,2025-09-28 10:31:08.440819,6034.25,Trial
lead_008078,2025-09-30 19:39:08.440819,2348.6,Purchase
lead_008079,2025-09-08 01:00:08.440819,2510.9,Demo
lead_008086,2025-09-16 12:37:08.440819,8804.45,Demo
lead_008087,2025-09-16 12:49:08.440819,1090.08,Demo
lead_008095,2025-09-22 15:51:08.440819,5411.94,Subscription
lead_008098,2025-10-03 07:00:08.440819,6904.41,Trial
lead_008101,2025-09-12 08:31:08.440819,7988.27,Demo
lead_008103,2025-09-28 02:54:08.440819,3410.6,Demo
lead_008107,2025-09-24 19:43:08.440819,2289.23,Subscription
lead_008110,2025-09-24 19:07:08.440819,3253.59,Subscription
lead_008117,2025-09-24 00:15:08.440819,3204.24,Demo
lead_008123,2025-09-06 12:14:08.440819,4242.89,Trial
lead_008124,2025-10-02 11:37:08.440819,3488.75,Trial
lead_008125,2025-09-13 05:54:08.440819,6526.11,Demo
lead_008130,2025-09-14 07:37:08.440819,2229.11,Subscription
lead_008131,2025-10-04 13:35:08.440819,4822.34,Demo
lead_008132,2025-09-15 13:28:08.440819,1589.18,Subscription
lead_008143,2025-09-24 00:19:08.440819,9169.96,Trial
lead_008144,2025-10-04 10:51:08.440819,8981.92,Purchase
lead_008147,2025-09-07 22:13:08.440819,5774.57,Trial
lead_008149,2025-09-18 22:04:08.440819,1493.71,Subscription
lead_008151,2025-10-02 00:04:08.440819,1301.67,Purchase
lead_008152,2025-09-30 15:50:08.440819,9889.28,Subscription
lead_008154,2025-09-26 15:11:08.440819,9117.55,Purchase
lead_008156,2025-10-01 18:42:08.440819,2802.63,Trial
lead_008162,2025-09-11 13:44:08.440819,2665.37,Subscription
lead_008175,2025-09-22 20:09:08.440819,7736.72,Demo
lead_008178,2025-09-30 21:54:08.440819,5469.69,Purchase
lead_008181,2025-09-08 20:11:08.440819,5765.52,Purchase
lead_008186,2025-10-03 10:44:08.440819,7745.05,Trial
lead_008190,2025-09-07 21:41:08.440819,8847.85,Subscription
lead_008199,2025-09-14 14:12:08.440819,1354.55,Subscription
lead_008201,2025-09-25 07:06:08.440819,6771.95,Trial
lead_008204,2025-09-20 17:24:08.440819,8452.08,Trial
lead_008205,2025-10-01 11:05:08.440819,6299.87,Purchase
lead_008207,2025-10-04 23:02:08.440819,6499.43,Trial
lead_008209,2025-09-22 00:48:08.440819,3864.47,Demo
lead_008212,2025-09-14 04:39:08.440819,5126.88,Subscription
lead_008220,2025-09-29 22:20:08.440819,5956.75,Purchase
lead_008222,2025-09-20 05:35:08.440819,6618.31,Purchase
lead_008227,2025-09-25 22:27:08.440819,5035.58,Purchase
lead_008228,2025-10-05 08:13:08.440819,2829.76,Subscription
lead_008231,2025-09-16 22:23:08.440819,6703.57,Trial
lead_008232,2025-09-09 21:35:08.440819,7782.02,Demo
lead_008234,2025-09-27 11:52:08.440819,2169.37,Purchase
lead_008236,2025-09-28 09:19:08.440819,4699.72,Demo
lead_008240,2025-09-17 18:12:08.440819,8526.55,Purchase
lead_008246,2025-09-25 14:21:08.440819,4039.53,Demo
lead_008247,2025-10-04 09:36:08.440819,2542.7,Trial
lead_008251,2025-10-05 12:58:08.440819,4809.67,Demo
lead_008257,2025-09-28 22:26:08.440819,4547.55,Trial
lead_008261,2025-09-27 18:15:08.440819,2341.83,Demo
lead_008265,2025-09-30 21:46:08.440819,4343.8,Trial
lead_008266,2025-09-11 04:51:08.440819,3262.38,Purchase
lead_008268,2025-09-25 18:17:08.440819,5215.55,Purchase
lead_008269,2025-09-23 09:17:08.440819,3798.72,Demo
lead_008270,2025-09-19 15:28:08.440819,2611.39,Purchase
lead_008271,2025-09-10 19:27:08.440819,4544.99,Trial
lead_008275,2025-09-13 00:56:08.440819,6197.47,Purchase
lead_008278,2025-09-09 23:23:08.440819,2869.42,Demo
lead_008284,2025-09-08 10:53:08.440819,8517.14,Demo
lead_008288,2025-10-02 10:22:08.440819,1634.38,Trial
lead_008296,2025-09-28 05:54:08.440819,8281.24,Purchase
lead_008299,2025-09-25 10:26:08.440819,9247.14,Trial
lead_008301,2025-09-19 00:48:08.440819,8301.48,Trial
lead_008308,2025-09-18 06:34:08.440819,9545.27,Trial
lead_008309,2025-09-19 19:27:08.440819,6210.06,Purchase
lead_008310,2025-09-12 04:20:08.440819,9098.43,Purchase
lead_008314,2025-09-27 01:32:08.440819,5179.1,Subscription
lead_008315,2025-10-08 21:56:08.440819,3342.54,Trial
lead_008316,2025-09-24 04:22:08.440819,1744.72,Trial
lead_008318,2025-09-10 01:46:08.440819,4855.88,Subscription
lead_008321,2025-09-24 13:18:08.440819,4300.57,Demo
lead_008327,2025-09-26 10:56:08.440819,4348.9,Subscription
lead_008328,2025-09-24 06:21:08.440819,9166.17,Demo
lead_008329,2025-10-08 08:57:08.440819,5438.66,Trial
lead_008332,2025-09-26 07:29:08.440819,8262.88,Trial
lead_008333,2025-09-29 01:09:08.440819,1673.15,Subscription
lead_008334,2025-10-03 16:57:08.440819,5705.68,Trial
lead_008335,2025-09-15 08:01:08.440819,6714.26,Purchase
lead_008340,2025-09-13 08:50:08.440819,8495.93,Subscription
lead_008343,2025-10-05 03:27:08.440819,6720.87,Subscription
lead_008346,2025-09-18 17:20:08.440819,9286.0,Demo
lead_008348,2025-09-15 17:16:08.440819,3815.68,Trial
lead_008354,2025-09-21 08:09:08.440819,2783.72,Subscription
lead_008358,2025-09-28 06:02:08.440819,4582.16,Subscription
lead_008359,2025-10-03 12:23:08.440819,1120.05,Purchase
lead_008361,2025-09-24 15:00:08.440819,1868.55,Purchase
lead_008362,2025-09-16 03:54:08.440819,8391.59,Trial
lead_008363,2025-10-09 17:29:08.440819,6783.8,Purchase
lead_008369,2025-09-13 06:45:08.440819,7418.71,Purchase
lead_008376,2025-09-16 05:17:08.440819,3000.17,Subscription
lead_008377,2025-10-05 23:09:08.440819,1514.36,Purchase
lead_008381,2025-09-27 11:33:08.440819,9318.71,Purchase
lead_008383,2025-10-03 15:41:08.440819,9010.61,Demo
lead_008384,2025-10-04 21:47:08.440819,1317.91,Demo
lead_008385,2025-10-03 19:18:08.440819,6268.28,Demo
lead_008388,2025-09-26 11:19:08.440819,5020.22,Subscription
lead_008390,2025-10-01 15:32:08.440819,2724.43,Trial
lead_008395,2025-09-19 20:05:08.440819,9624.47,Subscription
lead_008396,2025-10-02 14:28:08.440819,1675.18,Trial
lead_008397,2025-09-22 15:17:08.440819,9805.47,Subscription
lead_008398,2025-09-19 05:16:08.440819,5892.17,Subscription
lead_008407,2025-09-19 17:51:08.440819,9544.38,Subscription
lead_008409,2025-10-06 13:27:08.440819,2120.81,Trial
lead_008414,2025-10-01 05:21:08.440819,4991.61,Purchase
lead_008415,2025-09-27 11:16:08.440819,9068.64,Subscription
lead_008417,2025-10-02 23:58:08.440819,7115.31,Subscription
lead_008419,2025-09-17 11:07:08.440819,1945.64,Subscription
lead_008420,2025-10-03 11:27:08.440819,3339.74,Demo
lead_008427,2025-10-05 22:41:08.440819,1883.25,Subscription
lead_008429,2025-09-15 17:39:08.440819,6843.64,Purchase
lead_008430,2025-09-17 18:34:08.440819,3881.57,Purchase
lead_008431,2025-10-06 07:09:08.440819,9588.03,Demo
lead_008432,2025-10-02 08:25:08.440819,3105.13,Purchase
lead_008436,2025-09-14 01:45:08.440819,9531.7,Trial
lead_008437,2025-09-24 11:22:08.440819,1722.18,Trial
lead_008445,2025-10-06 02:36:08.440819,2340.07,Demo
lead_008446,2025-10-03 17:34:08.440819,9730.04,Trial
lead_008448,2025-09-26 15:26:08.440819,2632.3,Demo
lead_008451,2025-10-08 02:10:08.440819,9773.63,Trial
lead_008468,2025-09-15 19:07:08.440819,5509.95,Subscription
lead_008470,2025-10-11 18:31:08.440819,6808.56,Demo
lead_008473,2025-09-19 18:45:08.440819,8427.78,Demo
lead_008475,2025-09-30 16:11:08.440819,9667.28,Trial
lead_008478,2025-10-02 13:30:08.440819,4612.58,Subscription
lead_008486,2025-10-05 07:40:08.440819,6213.91,Subscription
lead_008488,2025-09-27 11:23:08.440819,1378.49,Demo
lead_008491,2025-09-26 15:03:08.440819,1269.81,Subscription
lead_008492,2025-09-29 02:50:08.440819,8159.73,Subscription
lead_008493,2025-09-15 19:07:08.440819,8180.3,Purchase
lead_008497,2025-10-07 19:08:08.440819,4265.3,Demo
lead_008498,2025-09-24 16:05:08.440819,4398.37,Purchase
lead_008500,2025-09-28 13:11:08.440819,2217.29,Demo
lead_008502,2025-09-15 16:00:08.440819,2054.73,Trial
lead_008504,2025-10-12 09:19:08.440819,9548.57,Purchase
lead_008513,2025-09-15 22:22:08.440819,7087.99,Demo
lead_008515,2025-10-03 17:15:08.440819,7474.5,Demo
lead_008516,2025-10-01 09:36:08.440819,6304.1,Demo
lead_008523,2025-09-20 22:19:08.440819,3659.79,Trial
lead_008524,2025-09-22 23:15:08.440819,2582.74,Demo
lead_008528,2025-10-05 03:26:08.440819,2972.8,Purchase
lead_008535,2025-10-09 08:20:08.440819,5450.0,Demo
lead_008541,2025-09-25 15:00:08.440819,7531.42,Demo
lead_008549,2025-09-16 08:36:08.440819,3492.89,Demo
lead_008551,2025-09-30 15:11:08.440819,6137.23,Demo
lead_008559,2025-10-07 02:29:08.440819,9739.92,Trial
lead_008561,2025-10-03 23:40:08.440819,8630.9,Trial
lead_008562,2025-09-16 06:52:08.440819,3794.55,Trial
lead_008564,2025-10-13 16:34:08.440819,6557.95,Demo
lead_008565,2025-09-24 07:37:08.440819,3456.07,Trial
lead_008567,2025-10-14 09:15:08.440819,5863.67,Demo
lead_008571,2025-10-04 21:31:08.440819,8922.88,Subscription
lead_008576,2025-09-30 03:13:08.440819,3940.99,Trial
lead_008581,2025-09-29 07:09:08.440819,7470.26,Subscription
lead_008585,2025-10-01 06:51:08.440819,7273.57,Subscription
lead_008587,2025-09-23 13:27:08.440819,1459.01,Demo
lead_008594,2025-10-07 20:25:08.440819,2641.26,Purchase
lead_008598,2025-10-11 16:47:08.440819,4527.61,Subscription
lead_008601,2025-09-23 08:19:08.440819,4573.0,Demo
lead_008604,2025-09-17 06:45:08.440819,7769.5,Demo
lead_008606,2025-09-28 03:15:08.440819,6180.03,Subscription
lead_008613,2025-10-04 04:56:08.440819,9167.75,Purchase
lead_008617,2025-09-18 15:09:08.440819,8891.3,Trial
lead_008619,2025-10-15 09:19:08.440819,2312.72,Demo
lead_008626,2025-09-18 14:26:08.440819,1745.49,Subscription
lead_008629,2025-10-08 16:22:08.440819,1004.06,Demo
lead_008630,2025-09-26 22:49:08.440819,3780.15,Purchase
lead_008632,2025-10-11 16:31:08.440819,5732.86,Purchase
lead_008637,2025-10-01 16:38:08.440819,2917.93,Demo
lead_008641,2025-10-01 23:33:08.440819,3473.29,Trial
lead_008643,2025-09-19 23:31:08.440819,9527.21,Subscription
lead_008647,2025-10-11 02:48:08.440819,9988.05,Subscription
lead_008652,2025-09-16 19:44:08.440819,8225.79,Purchase
lead_008668,2025-09-24 14:51:08.440819,2373.79,Subscription
lead_008669,2025-10-01 02:21:08.440819,8857.63,Subscription
lead_008670,2025-10-14 14:18:08.440819,3411.86,Subscription
lead_008673,2025-09-17 07:46:08.440819,1275.98,Purchase
lead_008680,2025-10-01 14:49:08.440819,4002.22,Purchase
lead_008682,2025-09-23 06:50:08.440819,8319.25,Purchase
lead_008684,2025-09-24 22:13:08.440819,2447.58,Demo
lead_008685,2025-10-17 03:57:08.440819,2745.22,Purchase
lead_008686,2025-10-05 07:57:08.440819,3219.76,Purchase
lead_008689,2025-09-21 08:06:08.440819,1080.17,Demo
lead_008691,2025-09-28 04:38:08.440819,3343.85,Subscription
lead_008697,2025-10-13 16:11:08.440819,2764.36,Purchase
lead_008706,2025-09-26 13:27:08.440819,8479.19,Subscription
lead_008707,2025-10-11 12:04:08.440819,6925.47,Purchase
lead_008709,2025-09-25 14:08:08.440819,5008.5,Trial
lead_008714,2025-09-21 00:59:08.440819,3627.29,Purchase
lead_008715,2025-10-13 18:54:08.440819,7557.02,Demo
lead_008718,2025-10-04 21:39:08.440819,9893.79,Subscription
lead_008724,2025-10-12 05:38:08.440819,7016.34,Purchase
lead_008726,2025-10-02 01:57:08.440819,5610.34,Trial
lead_008728,2025-09-26 03:19:08.440819,5036.03,Demo
lead_008730,2025-09-24 07:02:08.440819,4082.14,Trial
lead_008732,2025-10-15 14:58:08.440819,9808.73,Subscription
lead_008736,2025-09-26 12:14:08.440819,4465.15,Demo
lead_008738,2025-10-17 19:56:08.440819,1870.6,Purchase
lead_008741,2025-10-10 12:11:08.440819,3092.07,Purchase
lead_008742,2025-10-03 04:31:08.440819,2438.95,Subscription
lead_008748,2025-10-07 03:03:08.440819,8048.32,Purchase
lead_008751,2025-10-05 06:45:08.440819,9463.71,Trial
lead_008753,2025-09-29 23:58:08.440819,8779.31,Trial
lead_008757,2025-10-08 01:59:08.440819,5727.01,Purchase
lead_008758,2025-10-06 21:08:08.440819,5747.45,Trial
lead_008759,2025-10-03 08:50:08.440819,4900.7,Demo
lead_008760,2025-10-06 02:04:08.440819,1461.27,Trial
lead_008762,2025-09-22 20:42:08.440819,9739.34,Demo
lead_008764,2025-09-19 00:25:08.440819,6754.3,Purchase
